	log2FoldChange	pvalue	padj
ENSG00000119401	-0.137073862221112	0.391300619898418	0.984536741468919
ENSG00000228512	-0.368578893079854	0.458822213768989	0.984536741468919
ENSG00000078725	0.564769794027826	0.523237291374645	0.984536741468919
ENSG00000226752	-0.202568781353772	0.425634712359446	0.984536741468919
ENSG00000106804	0.351115105712161	0.465093126388018	0.984536741468919
ENSG00000185681	-0.659005147691197	0.488801385846512	0.984536741468919
ENSG00000207991	-0.293320760392959	0.516549044362586	0.984536741468919
ENSG00000106689	-0.61176831730891	0.393026340187905	0.984536741468919
ENSG00000148200	-0.207272110339828	0.422923548860755	0.984536741468919
ENSG00000185585	0.173777751422215	0.521857917209934	0.984536741468919
ENSG00000239705	0.323749683902158	0.463347272030721	0.984536741468919
ENSG00000119487	-0.0849720696618531	0.497396858285021	0.984536741468919
ENSG00000196814	0.156300987619817	0.523411863517119	0.984536741468919
ENSG00000197958	-0.214479913027406	0.36675232944844	0.984536741468919
ENSG00000148356	0.139594480935164	0.464440227943455	0.984536741468919
ENSG00000136807	0.0784452293014327	0.479940668256307	0.984536741468919
ENSG00000225032	0.146374125694996	0.512341944965335	0.984536741468919
ENSG00000136840	-0.250774960206491	0.409210804726854	0.984536741468919
ENSG00000167103	0.215704713850428	0.484995097059008	0.984536741468919
ENSG00000136908	-0.116417495407995	0.485324018863525	0.984536741468919
ENSG00000167110	-0.109115883437228	0.405602795505804	0.984536741468919
ENSG00000223551	-0.227121713086397	0.466339457102213	0.984536741468919
ENSG00000160447	0.211174775114795	0.418888214799736	0.984536741468919
ENSG00000223478	0.242923341995826	0.445883376324069	0.984536741468919
ENSG00000167130	-0.132614524335955	0.45476158636781	0.984536741468919
ENSG00000233901	-0.274298278964545	0.420735336406405	0.984536741468919
ENSG00000204054	-0.163236185381555	0.413878595749353	0.984536741468919
ENSG00000136816	-0.124154450933749	0.406661780919082	0.984536741468919
ENSG00000136819	-0.124570456403434	0.438669786816762	0.984536741468919
ENSG00000136878	0.165748614296794	0.375152663617216	0.984536741468919
ENSG00000130720	-0.371545569847311	0.506902669810895	0.984536741468919
ENSG00000050555	0.457761725324324	0.367658970207732	0.984536741468919
ENSG00000126882	0.210695332055262	0.465363015996148	0.984536741468919
ENSG00000125485	-0.109120172558102	0.513609645967034	0.984536741468919
ENSG00000224992	0.37541124330373	0.449276066750969	0.984536741468919
ENSG00000148308	0.160878516463883	0.41994933740584	0.984536741468919
ENSG00000201451	0.351337355669828	0.464146889219393	0.984536741468919
ENSG00000198870	-0.249445517723673	0.441360095460731	0.984536741468919
ENSG00000197859	0.255773080255244	0.457589413867855	0.984536741468919
ENSG00000235106	0.159831492229392	0.424537200663238	0.984536741468919
ENSG00000221676	-0.40753217238462	0.388266777061302	0.984536741468919
ENSG00000085265	0.358051102686597	0.482854589689779	0.984536741468919
ENSG00000122140	0.164854029280107	0.41794177028424	0.984536741468919
ENSG00000165689	0.118831198498282	0.443270121944036	0.984536741468919
ENSG00000263403	0.496105062284497	0.410359366948356	0.984536741468919
ENSG00000228544	0.1660723486664	0.512148180488407	0.984536741468919
ENSG00000054148	0.144617806024053	0.44429780881935	0.984536741468919
ENSG00000177943	0.223634281331952	0.489516789470548	0.984536741468919
ENSG00000127191	0.220927028036806	0.377486391625753	0.984536741468919
ENSG00000266507	0.51848772263419	0.420838461237865	0.984536741468919
ENSG00000159069	0.217042849581244	0.353236595188212	0.984536741468919
ENSG00000180549	0.492155792572647	0.384644226209077	0.984536741468919
ENSG00000177239	0.125277400416622	0.480809581733985	0.984536741468919
ENSG00000176248	0.160884807748306	0.358935638224361	0.984536741468919
ENSG00000176101	0.209492898597491	0.402689941305101	0.984536741468919
ENSG00000176058	0.22618651860972	0.396427636734893	0.984536741468919
ENSG00000187713	0.104977544532911	0.520219392384999	0.984536741468919
ENSG00000212864	-0.245107186891533	0.499659959319316	0.984536741468919
ENSG00000233198	-0.858885365961727	0.354326599362176	0.984536741468919
ENSG00000181090	0.103767506928181	0.354789885246485	0.984536741468919
ENSG00000148408	0.781347299693567	0.387353164477404	0.984536741468919
ENSG00000177951	-0.141289172441109	0.440470320204627	0.984536741468919
ENSG00000174885	-0.469983679223877	0.446589023333874	0.984536741468919
ENSG00000251661	0.205644948429997	0.516258870561469	0.984536741468919
ENSG00000184363	-0.271459629131653	0.452750210215976	0.984536741468919
ENSG00000099834	0.406393824682653	0.523424696618726	0.984536741468919
ENSG00000177030	0.166196086222443	0.387033838899489	0.984536741468919
ENSG00000177156	0.258189477342127	0.387024007510211	0.984536741468919
ENSG00000274897	0.283060909982827	0.49316087784853	0.984536741468919
ENSG00000177600	-0.203997776359477	0.429377969325947	0.984536741468919
ENSG00000177666	-0.208900370846076	0.492152148297566	0.984536741468919
ENSG00000255108	0.267254333543853	0.50170451606005	0.984536741468919
ENSG00000214063	-0.309007804250185	0.352900568400928	0.984536741468919
ENSG00000177830	0.11474891077258	0.515362104742291	0.984536741468919
ENSG00000183020	0.110733488378962	0.432405385251115	0.984536741468919
ENSG00000184956	0.344564084051306	0.490655080752251	0.984536741468919
ENSG00000078902	-0.11703477597324	0.458770274247034	0.984536741468919
ENSG00000184545	0.284388322208191	0.399739562899423	0.984536741468919
ENSG00000233930	-0.371377722370046	0.466342643006471	0.984536741468919
ENSG00000229512	-0.345202264491524	0.420406625803859	0.984536741468919
ENSG00000214026	0.301614194492775	0.490166341304453	0.984536741468919
ENSG00000275266	-0.732860639164575	0.522861172110231	0.984536741468919
ENSG00000207008	-0.320346803727383	0.501646973548706	0.984536741468919
ENSG00000201616	0.267132597026261	0.386650973015918	0.984536741468919
ENSG00000255367	-0.468424444956515	0.43973741782736	0.984536741468919
ENSG00000167323	-0.0991216331042357	0.495679559384071	0.984536741468919
ENSG00000255232	0.288193273851251	0.426021576862032	0.984536741468919
ENSG00000237272	-0.417403767500104	0.496116395031031	0.984536741468919
ENSG00000225101	-0.465460591790227	0.453782526950767	0.984536741468919
ENSG00000244734	-0.597022714604072	0.387120443141968	0.984536741468919
ENSG00000167359	-0.625289665018064	0.412207310708657	0.984536741468919
ENSG00000230484	0.488528901812204	0.398385674726938	0.984536741468919
ENSG00000258659	-0.409243696668552	0.429280498470565	0.984536741468919
ENSG00000181109	-0.416228936573236	0.457002333802503	0.984536741468919
ENSG00000262980	0.711169379849474	0.464958853126641	0.984536741468919
ENSG00000254444	-0.526969237095457	0.446122070258799	0.984536741468919
ENSG00000110171	0.155214981215304	0.439875965226548	0.984536741468919
ENSG00000132286	-0.0940956183391926	0.519374031864126	0.984536741468919
ENSG00000254595	0.362726645682754	0.465608651112231	0.984536741468919
ENSG00000132275	-0.11699449961396	0.391629632574319	0.984536741468919
ENSG00000166333	-0.125838174398958	0.456352394939033	0.984536741468919
ENSG00000158077	0.401573076368627	0.415301791265299	0.984536741468919
ENSG00000170743	0.550242508876573	0.476951706144606	0.984536741468919
ENSG00000166405	0.403542535190373	0.374274129917948	0.984536741468919
ENSG00000166436	-0.138955870733382	0.486507044637603	0.984536741468919
ENSG00000166441	-0.154354876730568	0.438339945056318	0.984536741468919
ENSG00000212607	-0.297793158884135	0.375182189354868	0.984536741468919
ENSG00000175348	-0.167476453068684	0.376474345522945	0.984536741468919
ENSG00000254401	0.441135325088633	0.37748107351233	0.984536741468919
ENSG00000254957	0.538286371316296	0.459740944450791	0.984536741468919
ENSG00000050165	0.235809043460277	0.367519720391769	0.984536741468919
ENSG00000133808	-0.243004799449578	0.516562356446996	0.984536741468919
ENSG00000197702	-0.162868739691948	0.411728372397184	0.984536741468919
ENSG00000187079	-0.117060332978821	0.509517501268559	0.984536741468919
ENSG00000251381	0.477808735537569	0.488382433347378	0.984536741468919
ENSG00000262655	-0.272925653607016	0.487821554848577	0.984536741468919
ENSG00000110693	0.360702247085544	0.440460135438294	0.984536741468919
ENSG00000110700	-0.17475164858018	0.492404459512044	0.984536741468919
ENSG00000201586	-0.345378647616743	0.452995997938777	0.984536741468919
ENSG00000110756	0.109483489701636	0.467495094836726	0.984536741468919
ENSG00000256006	-0.314954650293359	0.48565435214856	0.984536741468919
ENSG00000247595	0.17446451506032	0.464394077998103	0.984536741468919
ENSG00000279837	-0.176986971113233	0.490052641682442	0.984536741468919
ENSG00000179119	-0.139278635709015	0.377056877948787	0.984536741468919
ENSG00000177054	-0.176916172837683	0.408899380421583	0.984536741468919
ENSG00000255308	0.469067534947841	0.495077500165491	0.984536741468919
ENSG00000129173	0.289940488559316	0.371527044089878	0.984536741468919
ENSG00000109854	0.166833013489395	0.475922744450808	0.984536741468919
ENSG00000255418	0.470318659127957	0.498900971495117	0.984536741468919
ENSG00000245573	0.212784539659089	0.490579253699031	0.984536741468919
ENSG00000176697	-0.35934343943401	0.513311095505211	0.984536741468919
ENSG00000255281	-1.12951255010589	0.437257172484668	0.984536741468919
ENSG00000183242	-0.596168561740782	0.473325626280178	0.984536741468919
ENSG00000135378	-0.353938898431467	0.382975980006546	0.984536741468919
ENSG00000241255	0.530873451938263	0.359543404231986	0.984536741468919
ENSG00000254537	0.563075997041254	0.435601087541086	0.984536741468919
ENSG00000166016	-0.222954822599508	0.436962828889781	0.984536741468919
ENSG00000135373	-0.26763381960788	0.514223782404823	0.984536741468919
ENSG00000251194	-0.219301998283568	0.378132631098271	0.984536741468919
ENSG00000179431	0.263395768600743	0.454837070500184	0.984536741468919
ENSG00000280321	0.286752811722145	0.465061264081411	0.984536741468919
ENSG00000135362	-0.241735313749196	0.388468189633633	0.984536741468919
ENSG00000254577	0.232628501785625	0.448473904770763	0.984536741468919
ENSG00000213693	0.247451008028959	0.490757505041115	0.984536741468919
ENSG00000110455	0.171048633122026	0.435867990327929	0.984536741468919
ENSG00000181830	-0.190511178592888	0.421036571941258	0.984536741468919
ENSG00000165905	-0.292501726427484	0.457817228317341	0.984536741468919
ENSG00000149091	0.169908461225616	0.45129917678402	0.984536741468919
ENSG00000244313	-0.248213941562747	0.389921978677441	0.984536741468919
ENSG00000175220	-0.150913830725304	0.431465250843396	0.984536741468919
ENSG00000109919	-0.155064026785147	0.395438716416049	0.984536741468919
ENSG00000149150	-0.236629816832986	0.41879753017597	0.984536741468919
ENSG00000156587	0.167400912471844	0.44784715441416	0.984536741468919
ENSG00000213593	0.128950365688946	0.39095920017512	0.984536741468919
ENSG00000242689	0.213388989712044	0.448011900583275	0.984536741468919
ENSG00000214797	-0.438538392690277	0.49541849586216	0.984536741468919
ENSG00000166902	0.0884285169098615	0.502980040852726	0.984536741468919
ENSG00000110079	0.340784126335109	0.358520981234132	0.984536741468919
ENSG00000166928	-0.252511306892418	0.44309118399309	0.984536741468919
ENSG00000006118	-0.223745605136843	0.457004134486025	0.984536741468919
ENSG00000167986	-0.108050041428156	0.43268276672074	0.984536741468919
ENSG00000149476	0.173765931235187	0.356159248847003	0.984536741468919
ENSG00000279246	0.347074681880963	0.390335459892333	0.984536741468919
ENSG00000149483	-0.104530871528201	0.489294100328504	0.984536741468919
ENSG00000149532	-0.0855024990175219	0.41421316667432	0.984536741468919
ENSG00000279878	0.43143887538093	0.4069797436179	0.984536741468919
ENSG00000243742	-0.351246874453986	0.453416824443887	0.984536741468919
ENSG00000134825	-0.160801696547568	0.448728278050013	0.984536741468919
ENSG00000149503	0.159622960438576	0.470993538062333	0.984536741468919
ENSG00000162174	0.371122706969163	0.390535811819733	0.984536741468919
ENSG00000149480	-0.103508626112499	0.496563030579364	0.984536741468919
ENSG00000162194	-0.172764587415138	0.429546616631867	0.984536741468919
ENSG00000214756	0.198405466552998	0.438647490337288	0.984536741468919
ENSG00000168000	0.126623318018915	0.520159263124522	0.984536741468919
ENSG00000185670	0.133363265538406	0.466091421304079	0.984536741468919
ENSG00000185475	-0.128268527562161	0.483766846931836	0.984536741468919
ENSG00000269463	0.22968856881207	0.428681586557407	0.984536741468919
ENSG00000277846	-0.461326120837005	0.417078400178743	0.984536741468919
ENSG00000168539	0.774217152697739	0.410116769291911	0.984536741468919
ENSG00000184999	-0.724360537570341	0.421833175889416	0.984536741468919
ENSG00000184743	-0.156648231339855	0.445845404141223	0.984536741468919
ENSG00000133318	-0.115380566736354	0.4957118421362	0.984536741468919
ENSG00000167771	-0.363403050569213	0.476665569101741	0.984536741468919
ENSG00000110011	-0.123734266471448	0.52064579111673	0.984536741468919
ENSG00000173511	-0.176648463507329	0.35426281310078	0.984536741468919
ENSG00000173486	-0.185734228372304	0.367294008105581	0.984536741468919
ENSG00000173457	-0.223071188548523	0.403017635385687	0.984536741468919
ENSG00000002330	0.153972098189577	0.496040846133138	0.984536741468919
ENSG00000168071	-0.207319350306703	0.516580773886911	0.984536741468919
ENSG00000181908	-0.372598198465985	0.484944282825822	0.984536741468919
ENSG00000168067	0.145119433757144	0.45938684955766	0.984536741468919
ENSG00000213465	0.222824947794348	0.359384638950117	0.984536741468919
ENSG00000110025	-0.206396144662616	0.425963690901158	0.984536741468919
ENSG00000146670	0.213772516866857	0.508479197052324	0.984536741468919
ENSG00000162300	-0.119094365146527	0.419225045538351	0.984536741468919
ENSG00000187066	-0.364764115394152	0.408193022585507	0.984536741468919
ENSG00000149806	-0.19021717256258	0.42679821454995	0.984536741468919
ENSG00000149792	-0.136508235571082	0.470230562226534	0.984536741468919
ENSG00000014216	-0.200095965178671	0.386358697060523	0.984536741468919
ENSG00000275948	0.556484342890678	0.406709736492929	0.984536741468919
ENSG00000142186	-0.151186638430474	0.424847581416024	0.984536741468919
ENSG00000197136	0.149820893809085	0.480761418894349	0.984536741468919
ENSG00000172922	-0.111959240316909	0.385231774932942	0.984536741468919
ENSG00000175334	0.150413905968128	0.49930448212769	0.984536741468919
ENSG00000175115	-0.099534331475902	0.491438935382479	0.984536741468919
ENSG00000174807	-0.275169126507884	0.43815192478851	0.984536741468919
ENSG00000174744	-0.158118930443403	0.442762518201568	0.984536741468919
ENSG00000174547	-0.192826042165294	0.402938048997084	0.984536741468919
ENSG00000254986	-0.114282738351963	0.504705173421097	0.984536741468919
ENSG00000173933	-0.105071005573302	0.454462553618343	0.984536741468919
ENSG00000239553	-0.384900082243574	0.373857389528633	0.984536741468919
ENSG00000275484	-0.234934029061905	0.393006771956424	0.984536741468919
ENSG00000172508	0.308709868761739	0.417476176356779	0.984536741468919
ENSG00000172725	-0.167463263913381	0.356468348302018	0.984536741468919
ENSG00000172663	-0.161197198754135	0.442581756934297	0.984536741468919
ENSG00000110057	-0.258550833157557	0.358755622296784	0.984536741468919
ENSG00000110717	0.103352306649369	0.494905443163787	0.984536741468919
ENSG00000171067	-0.156752810585352	0.353432378944937	0.984536741468919
ENSG00000162337	-0.247216831905366	0.368751292102621	0.984536741468919
ENSG00000250508	-0.407524731377142	0.502223628416306	0.984536741468919
ENSG00000255191	-0.49042409299889	0.465929663064225	0.984536741468919
ENSG00000254902	-0.484196426718725	0.49958517310844	0.984536741468919
ENSG00000246889	-0.286289338335029	0.460910387824706	0.984536741468919
ENSG00000254682	-0.171613369190695	0.462237202605741	0.984536741468919
ENSG00000149357	-0.111520095534064	0.45096782644609	0.984536741468919
ENSG00000165458	0.17212417580547	0.38104827402935	0.984536741468919
ENSG00000206638	0.332670798839942	0.520586340630476	0.984536741468919
ENSG00000171631	-0.393680458340308	0.4030958675702	0.984536741468919
ENSG00000054967	-0.199775576500293	0.406977913120642	0.984536741468919
ENSG00000256148	-0.540608374157547	0.399062770150551	0.984536741468919
ENSG00000175582	-0.120135085859145	0.411392963208221	0.984536741468919
ENSG00000175575	0.0878167496332408	0.485997596446205	0.984536741468919
ENSG00000187726	0.456369571765806	0.361009819510921	0.984536741468919
ENSG00000175564	0.219223596418933	0.431878043835486	0.984536741468919
ENSG00000242999	-0.222957496983968	0.430618347993572	0.984536741468919
ENSG00000261594	-0.471826423111238	0.355233249685192	0.984536741468919
ENSG00000137486	0.209270131642842	0.50354244707712	0.984536741468919
ENSG00000199090	0.570080928282805	0.367299317055863	0.984536741468919
ENSG00000149273	-0.175222106929914	0.367367105433102	0.984536741468919
ENSG00000255507	0.410478429799346	0.485159414881307	0.984536741468919
ENSG00000272301	-0.258520695524274	0.488587938357093	0.984536741468919
ENSG00000182704	-0.188720059783753	0.50312265745357	0.984536741468919
ENSG00000255409	0.312260873666115	0.438663178932711	0.984536741468919
ENSG00000241782	0.262841095311198	0.522048514748711	0.984536741468919
ENSG00000149262	-0.110986562100895	0.403624181804306	0.984536741468919
ENSG00000151364	-0.366433591113069	0.411598767539721	0.984536741468919
ENSG00000255345	-0.705721226152938	0.40858605241892	0.984536741468919
ENSG00000137509	0.165675606395664	0.388964142193391	0.984536741468919
ENSG00000254522	-0.26362776470835	0.505542953444385	0.984536741468919
ENSG00000137501	-0.239672078309292	0.447313058547642	0.984536741468919
ENSG00000255005	-0.463945620724616	0.39416667543225	0.984536741468919
ENSG00000073921	-0.130387214631921	0.477624434682732	0.984536741468919
ENSG00000149201	-0.234998672386759	0.493631513785868	0.984536741468919
ENSG00000269895	0.187512324596414	0.488717002516133	0.984536741468919
ENSG00000280339	0.343973723067591	0.436902175935026	0.984536741468919
ENSG00000123892	-0.357027181526594	0.391639646344991	0.984536741468919
ENSG00000086991	-0.282210872935018	0.40062748240004	0.984536741468919
ENSG00000280385	0.345789614218534	0.493433982965565	0.984536741468919
ENSG00000165323	0.549183675763648	0.38769774674284	0.984536741468919
ENSG00000166002	0.188502230177635	0.474696130982644	0.984536741468919
ENSG00000199875	-0.404981920310398	0.37160014327984	0.984536741468919
ENSG00000279696	-0.159282764582565	0.518330880519699	0.984536741468919
ENSG00000202314	-0.334257905325285	0.390990847437568	0.984536741468919
ENSG00000250519	0.487500443116434	0.505216515650641	0.984536741468919
ENSG00000221230	-0.300256998942206	0.490557623986624	0.984536741468919
ENSG00000149218	-0.224914421669134	0.397140386214411	0.984536741468919
ENSG00000149972	0.431417944871697	0.468692766693659	0.984536741468919
ENSG00000082175	0.300687031948424	0.470083023401151	0.984536741468919
ENSG00000110330	-0.117405341586232	0.484039973031586	0.984536741468919
ENSG00000187240	0.177712816566943	0.456785045771287	0.984536741468919
ENSG00000170962	-0.38159546845042	0.362160187300587	0.984536741468919
ENSG00000254750	-0.482263660195234	0.393654256295384	0.984536741468919
ENSG00000255221	-0.425103153947126	0.431140004062468	0.984536741468919
ENSG00000170276	0.438969309948987	0.476058035004638	0.984536741468919
ENSG00000149300	0.526285397514325	0.412275878968994	0.984536741468919
ENSG00000150768	-0.138008851344414	0.427213222428046	0.984536741468919
ENSG00000204370	-0.259765135818783	0.361125766024342	0.984536741468919
ENSG00000268472	0.177358676689546	0.519315378040367	0.984536741468919
ENSG00000255129	-0.544681083309578	0.383306025639968	0.984536741468919
ENSG00000086827	-0.134375402861839	0.395372314201745	0.984536741468919
ENSG00000256603	-0.220517557339792	0.489094634614939	0.984536741468919
ENSG00000048028	-0.115548921220152	0.49258866613364	0.984536741468919
ENSG00000166736	-0.602723852486104	0.476079634502849	0.984536741468919
ENSG00000137634	0.601934092938774	0.427601781690387	0.984536741468919
ENSG00000109917	-0.0870653527103668	0.475549046634427	0.984536741468919
ENSG00000149577	0.135761535061905	0.447745375259109	0.984536741468919
ENSG00000167257	-0.0764667460548802	0.506154907447495	0.984536741468919
ENSG00000186318	-0.142329403334109	0.451698104698175	0.984536741468919
ENSG00000276505	0.309880986716139	0.4386779690332	0.984536741468919
ENSG00000167283	-0.137212460491882	0.490595484336735	0.984536741468919
ENSG00000255121	0.230308305903032	0.391462943212619	0.984536741468919
ENSG00000118181	-0.150182548199774	0.490099685531468	0.984536741468919
ENSG00000272186	0.374362451034092	0.484066363922853	0.984536741468919
ENSG00000160695	-0.106538944290553	0.404606345199363	0.984536741468919
ENSG00000172367	0.492739527298514	0.481778358859921	0.984536741468919
ENSG00000173456	-0.177147601642833	0.377716134407767	0.984536741468919
ENSG00000176984	-0.577309463570966	0.423927477552689	0.984536741468919
ENSG00000184232	-0.261759390610442	0.363746855546951	0.984536741468919
ENSG00000137709	-0.334945958979696	0.450271582325842	0.984536741468919
ENSG00000255248	-0.253628387669806	0.513705378668998	0.984536741468919
ENSG00000154127	-0.176792394837853	0.523082441077539	0.984536741468919
ENSG00000023171	0.28562492915189	0.375219326249981	0.984536741468919
ENSG00000019102	-0.359458097196335	0.483461225503202	0.984536741468919
ENSG00000245498	-0.221145403546406	0.451655240539527	0.984536741468919
ENSG00000154133	0.29157456264894	0.378722073881272	0.984536741468919
ENSG00000165478	-0.563572657037739	0.417029601513658	0.984536741468919
ENSG00000149548	-0.178458046028069	0.487188368681048	0.984536741468919
ENSG00000260209	0.339098880053764	0.501362039849002	0.984536741468919
ENSG00000198331	0.203641661699327	0.404741668870043	0.984536741468919
ENSG00000255062	0.257141337583259	0.469037883651642	0.984536741468919
ENSG00000279358	0.632755142123697	0.428015172130167	0.984536741468919
ENSG00000254612	-0.359360706826081	0.372039325369401	0.984536741468919
ENSG00000134954	-0.192787842783725	0.522387331793634	0.984536741468919
ENSG00000254703	0.340992114471031	0.380941672731213	0.984536741468919
ENSG00000151704	-0.499280996871982	0.380988926500049	0.984536741468919
ENSG00000170325	-0.111546674085	0.357905251032745	0.984536741468919
ENSG00000175773	-0.256193086583148	0.505635652301852	0.984536741468919
ENSG00000280237	0.386540044062066	0.411817391571631	0.984536741468919
ENSG00000254648	0.576019076973656	0.352786334894017	0.984536741468919
ENSG00000151503	0.186135165440361	0.36858021674182	0.984536741468919
ENSG00000151502	-0.0942422580638444	0.43329387452872	0.984536741468919
ENSG00000151498	-0.215080329273205	0.448066429068223	0.984536741468919
ENSG00000015171	-0.122557636196513	0.479350882520538	0.984536741468919
ENSG00000263511	-0.245479360200638	0.509539413058606	0.984536741468919
ENSG00000205740	-0.190966623148085	0.469772582700807	0.984536741468919
ENSG00000233052	0.805533808965264	0.415927879656709	0.984536741468919
ENSG00000233117	0.281521769041002	0.459210788506378	0.984536741468919
ENSG00000165568	0.266025078127636	0.480961089014738	0.984536741468919
ENSG00000196139	0.56117379226676	0.410448703773474	0.984536741468919
ENSG00000264006	-0.52533414556124	0.471495824166859	0.984536741468919
ENSG00000205488	-0.551344277677104	0.484361512250651	0.984536741468919
ENSG00000231483	-0.544308674636096	0.433942874528804	0.984536741468919
ENSG00000196372	-0.130043667922223	0.445353129472875	0.984536741468919
ENSG00000134470	0.257597804798484	0.365785902719968	0.984536741468919
ENSG00000134453	0.0876636711825781	0.426617391816123	0.984536741468919
ENSG00000065675	0.260180354493739	0.419294331186462	0.984536741468919
ENSG00000238266	-0.592445470249019	0.446324099647354	0.984536741468919
ENSG00000107485	-0.309555620334026	0.450654729186237	0.984536741468919
ENSG00000228330	0.542957494622129	0.492689955664747	0.984536741468919
ENSG00000273153	0.462786248151753	0.450388986316953	0.984536741468919
ENSG00000107614	0.195670448979816	0.448653208697607	0.984536741468919
ENSG00000204832	1.21046412347018	0.432419568251256	0.984536741468919
ENSG00000260314	0.364702797952439	0.408088347900688	0.984536741468919
ENSG00000204683	0.275425015035862	0.473010173546241	0.984536741468919
ENSG00000231920	0.368107010543159	0.515684047717763	0.984536741468919
ENSG00000204682	0.266856352524332	0.35874799701753	0.984536741468919
ENSG00000148444	-0.13564009024775	0.386051680818446	0.984536741468919
ENSG00000235843	0.270149019180865	0.496345635721303	0.984536741468919
ENSG00000136754	-0.102254061850227	0.477952835885371	0.984536741468919
ENSG00000283709	0.273208024409833	0.482761941010789	0.984536741468919
ENSG00000150054	-0.220954151298153	0.523654772068857	0.984536741468919
ENSG00000234814	0.242746327544155	0.462752274640003	0.984536741468919
ENSG00000230397	0.336472429232939	0.378265660145015	0.984536741468919
ENSG00000165322	-0.150862501923127	0.456973815911492	0.984536741468919
ENSG00000244356	-0.278424897340349	0.419833686490833	0.984536741468919
ENSG00000230534	-0.483348808254769	0.391059063444051	0.984536741468919
ENSG00000269952	0.286157623819189	0.50833061928213	0.984536741468919
ENSG00000226578	-0.267164720424214	0.49712396472251	0.984536741468919
ENSG00000198105	0.141763467089861	0.416775349483405	0.984536741468919
ENSG00000225192	-0.308490812741158	0.36158356860463	0.984536741468919
ENSG00000283930	0.181161304572511	0.504418794576684	0.984536741468919
ENSG00000120555	-0.377443282290607	0.460551884367828	0.984536741468919
ENSG00000215146	-0.351809476768733	0.497029238620481	0.984536741468919
ENSG00000229116	0.554010740863733	0.502246524461784	0.984536741468919
ENSG00000107551	0.249384589887482	0.427465334847226	0.984536741468919
ENSG00000165507	0.300468616976847	0.428230728737101	0.984536741468919
ENSG00000278531	0.866744271615775	0.429542421151055	0.984536741468919
ENSG00000264230	-0.477369999722572	0.494423957648514	0.984536741468919
ENSG00000204175	0.451256080880385	0.366280717158706	0.984536741468919
ENSG00000204177	0.218586275283981	0.381475927983529	0.984536741468919
ENSG00000243289	0.462702506635442	0.43042836525157	0.984536741468919
ENSG00000150175	0.974096307520181	0.398636508308719	0.984536741468919
ENSG00000099290	0.107370841215122	0.487976143505114	0.984536741468919
ENSG00000226200	0.21416710733436	0.405609572133274	0.984536741468919
ENSG00000204147	0.232438782591864	0.500452985449841	0.984536741468919
ENSG00000148584	-1.065803174748	0.412312155396691	0.984536741468919
ENSG00000185532	0.247353244352142	0.368091734985856	0.984536741468919
ENSG00000228651	0.503110080264277	0.37510908962603	0.984536741468919
ENSG00000150275	0.533805050787578	0.428374765963123	0.984536741468919
ENSG00000108091	0.169280900388833	0.427966127102683	0.984536741468919
ENSG00000138311	-0.288025698204166	0.397674918765672	0.984536741468919
ENSG00000122877	-0.338164109479531	0.37366133021743	0.984536741468919
ENSG00000272767	0.383457933010665	0.481479461338933	0.984536741468919
ENSG00000183230	0.443193328664804	0.515369793959643	0.984536741468919
ENSG00000060339	0.125551076775256	0.36729810767029	0.984536741468919
ENSG00000200218	0.768494915328532	0.393420781908577	0.984536741468919
ENSG00000107625	0.096818767203664	0.462649741623303	0.984536741468919
ENSG00000156502	0.136797280900468	0.435061464997137	0.984536741468919
ENSG00000180644	0.251068051657396	0.507296339692485	0.984536741468919
ENSG00000138316	0.402459196725423	0.360235230793857	0.984536741468919
ENSG00000166224	0.0828213912322064	0.499153585524726	0.984536741468919
ENSG00000279406	0.233746228588675	0.42346685032219	0.984536741468919
ENSG00000138303	0.104512269082468	0.456735232674071	0.984536741468919
ENSG00000166321	0.185270729480727	0.453442723369801	0.984536741468919
ENSG00000182180	0.127619114418236	0.373850167443148	0.984536741468919
ENSG00000207327	0.259126081672123	0.495781937879916	0.984536741468919
ENSG00000268584	0.30444008403964	0.433703895376022	0.984536741468919
ENSG00000242338	0.134610746159516	0.512490236117681	0.984536741468919
ENSG00000172586	-0.147043129629974	0.494418037936235	0.984536741468919
ENSG00000166507	-0.127705184283654	0.516818842980552	0.984536741468919
ENSG00000148660	0.117733662067663	0.41769364809699	0.984536741468919
ENSG00000272692	0.221904371705371	0.509718649271842	0.984536741468919
ENSG00000233871	0.191737907867456	0.523344408640782	0.984536741468919
ENSG00000122852	0.87263955454254	0.455834665790659	0.984536741468919
ENSG00000224886	0.322081305572052	0.386406693274721	0.984536741468919
ENSG00000242600	0.293137430795914	0.420077441517832	0.984536741468919
ENSG00000230091	0.221305511098371	0.519169721461771	0.984536741468919
ENSG00000189129	-0.363131075409925	0.477392438315475	0.984536741468919
ENSG00000226659	0.371493398703371	0.475588680024314	0.984536741468919
ENSG00000178217	0.309841008856208	0.462282490223632	0.984536741468919
ENSG00000165678	0.132930563794242	0.496546335146251	0.984536741468919
ENSG00000188373	-1.33430871783864	0.377325916076054	0.984536741468919
ENSG00000229404	0.621719718504334	0.397108039232431	0.984536741468919
ENSG00000122375	0.740863038106055	0.471936017135912	0.984536741468919
ENSG00000200176	-0.31786464660157	0.486330741395375	0.984536741468919
ENSG00000214562	0.423618850173422	0.384401919157192	0.984536741468919
ENSG00000138138	0.114133429305238	0.519769919342668	0.984536741468919
